time,total_load,temp,pressure,humidity,wind_speed,rain_1h,clouds_all,hour,dayofweek,month,load_rolling_3,temp_rolling_3
2017-08-09 18:00:00+00:00,31740.0,297.86,1016.4,48.4,5.2,0.06,49.0,18,2,8,30025.708333333332,296.11516666666665
2017-08-09 19:00:00+00:00,32301.0,296.274,1017.0,56.6,5.8,0.18,42.0,19,2,8,30011.083333333332,295.995
2017-08-09 20:00:00+00:00,29941.0,294.986,1017.8,58.6,5.2,0.0,31.0,20,2,8,29988.833333333332,295.8505
2017-08-09 21:00:00+00:00,27937.0,293.73,1019.2,61.4,3.4,0.24,49.0,21,2,8,29909.416666666668,295.69983333333334
2017-08-09 22:00:00+00:00,23586.0,292.696,1019.4,66.4,3.2,0.06,27.0,22,2,8,29836.416666666668,295.56025
2017-08-09 23:00:00+00:00,22223.0,291.79,1020.0,66.4,3.6,0.18,51.8,23,2,8,29658.958333333332,295.4050833333333
2017-08-10 00:00:00+00:00,21290.0,291.516,1020.6,66.6,2.4,0.0,38.0,0,3,8,29485.625,295.25066666666663
2017-08-10 01:00:00+00:00,20776.0,290.852,1020.8,68.2,2.0,0.24,48.4,1,3,8,29317.458333333332,295.1249166666667
2017-08-10 02:00:00+00:00,20489.0,290.044,1020.6,73.4,2.4,0.06,36.6,2,3,8,29148.0,294.98975
2017-08-10 03:00:00+00:00,20347.0,289.452,1020.6,75.6,2.8,0.18,47.6,3,3,8,28978.916666666668,294.8491666666667
2017-08-10 04:00:00+00:00,20614.0,289.23999999999995,1020.6,77.0,2.0,0.12,47.6,4,3,8,28795.5,294.71175
2017-08-10 05:00:00+00:00,21356.0,288.496,1020.8,78.4,1.8,0.06,40.6,5,3,8,28552.833333333332,294.58216666666664
2017-08-10 06:00:00+00:00,21489.0,288.19,1021.0,78.8,1.2,0.06,29.6,6,3,8,28252.833333333332,294.42608333333334
2017-08-10 07:00:00+00:00,23028.0,288.738,1022.0,76.2,1.0,0.0,23.0,7,3,8,27916.458333333332,294.28683333333333
2017-08-10 08:00:00+00:00,24429.0,289.898,1022.2,68.0,1.8,0.0,34.0,8,3,8,27590.208333333332,294.1273333333333
2017-08-10 09:00:00+00:00,25246.0,292.676,1022.4,55.0,2.8,0.0,27.0,9,3,8,27278.458333333332,293.95708333333334
2017-08-10 10:00:00+00:00,25652.0,294.174,1022.6,52.2,3.4,0.06,27.0,10,3,8,26966.791666666668,293.84875000000005
2017-08-10 11:00:00+00:00,26068.0,295.85,1022.4,44.8,2.6,0.06,34.0,11,3,8,26644.416666666668,293.77008333333333
2017-08-10 12:00:00+00:00,25814.0,295.9083333333333,1023.0,50.333333333333336,3.0,0.3,31.666666666666668,12,3,8,26321.875,293.7029166666667
2017-08-10 13:00:00+00:00,24750.0,298.174,1021.4,41.0,2.6,0.06,19.0,13,3,8,26017.166666666668,293.6040138888889
2017-08-10 14:00:00+00:00,23922.0,298.864,1021.6,36.8,3.4,0.0,26.0,14,3,8,25692.5,293.59418055555557
2017-08-10 15:00:00+00:00,23895.0,299.44,1020.8,35.2,3.6,0.0,23.0,15,3,8,25342.75,293.5959305555555
2017-08-10 16:00:00+00:00,24233.0,299.17,1020.8,36.0,5.0,0.0,23.0,16,3,8,24994.833333333332,293.6034305555556
2017-08-10 17:00:00+00:00,25124.0,299.38199999999995,1020.6,35.6,3.8,0.0,16.0,17,3,8,24681.333333333332,293.6055138888889
2017-08-10 18:00:00+00:00,27868.0,299.08,1020.4,36.0,3.0,0.0,16.0,18,3,8,24427.083333333332,293.6416805555555
2017-08-10 19:00:00+00:00,28159.0,298.818,1020.6,39.0,3.2,0.0,20.0,19,3,8,24265.75,293.69251388888887
2017-08-10 20:00:00+00:00,26683.0,297.54,1020.8,43.6,1.4,0.0,19.0,20,3,8,24093.166666666668,293.79851388888886
2017-08-10 21:00:00+00:00,24964.0,295.752,1021.6,55.6,2.8,0.0,12.0,21,3,8,23957.416666666668,293.90493055555555
2017-08-10 22:00:00+00:00,25667.0,294.784,1022.0,57.4,2.4,0.0,8.0,22,3,8,23833.541666666668,293.98918055555555
2017-08-10 23:00:00+00:00,24324.0,293.706,1022.4,64.0,2.8,0.0,8.0,23,3,8,23920.25,294.0761805555556
2017-08-11 00:00:00+00:00,23422.0,292.506,1022.4,68.6,2.2,0.0,18.4,0,4,8,24007.791666666668,294.15601388888894
2017-08-11 01:00:00+00:00,23121.0,291.976,1022.2,70.0,1.8,0.0,18.4,1,4,8,24096.625,294.19726388888887
2017-08-11 02:00:00+00:00,22940.0,291.19,1022.0,72.4,1.8,0.0,23.0,2,4,8,24194.333333333332,294.24409722222225
2017-08-11 03:00:00+00:00,23518.0,290.364,1021.8,73.8,1.4,0.06,18.4,3,4,8,24296.458333333332,294.2918472222222
2017-08-11 04:00:00+00:00,25886.0,290.084,1021.6,72.2,1.6,0.0,15.0,4,4,8,24428.583333333332,294.3298472222222
2017-08-11 05:00:00+00:00,29619.0,289.568,1021.6,72.8,1.2,0.0,20.6,5,4,8,24648.25,294.3650138888889
2017-08-11 06:00:00+00:00,31482.0,289.428,1022.0,69.4,1.2,0.0,20.6,6,4,8,24992.541666666668,294.40968055555555
2017-08-11 07:00:00+00:00,32520.0,290.236,1022.0,64.4,1.6,0.0,23.0,7,4,8,25408.916666666668,294.4612638888889
2017-08-11 08:00:00+00:00,32650.0,292.22,1022.0,57.4,1.4,0.0,23.0,8,4,8,25804.416666666668,294.5236805555556
2017-08-11 09:00:00+00:00,32748.0,294.338,1022.2,49.4,2.0,0.0,23.0,9,4,8,26146.958333333332,294.6204305555555
2017-08-11 10:00:00+00:00,32744.0,295.906,1022.4,45.6,3.2,0.0,27.0,10,4,8,26459.541666666668,294.6896805555556
2017-08-11 11:00:00+00:00,32884.0,297.202,1022.0,45.4,3.4,0.0,23.0,11,4,8,26755.041666666668,294.76184722222223
2017-08-11 12:00:00+00:00,31994.0,298.65,1021.6,37.8,3.4,0.0,16.0,12,4,8,27039.041666666668,294.81818055555556
2017-08-11 13:00:00+00:00,31328.0,299.126,1021.2,38.6,3.6,0.0,16.0,13,4,8,27296.541666666668,294.93241666666665
2017-08-11 14:00:00+00:00,31145.0,299.596,1020.8,35.6,4.6,0.0,12.0,14,4,8,27570.625,294.97208333333333
2017-08-11 15:00:00+00:00,31612.0,300.096,1020.6,38.6,4.0,0.0,16.0,15,4,8,27871.583333333332,295.00258333333335
2017-08-11 16:00:00+00:00,33621.0,300.088,1020.0,40.2,3.8,0.0,16.0,16,4,8,28193.125,295.0299166666667
2017-08-11 17:00:00+00:00,34436.0,300.012,1019.8,41.0,3.6,0.0,16.0,17,4,8,28584.291666666668,295.0681666666667
2017-08-11 18:00:00+00:00,34646.0,299.88800000000003,1019.6,43.4,2.4,0.0,16.0,18,4,8,28972.291666666668,295.09441666666663
2017-08-11 19:00:00+00:00,33463.0,299.708,1020.2,44.4,3.0,0.0,16.0,19,4,8,29254.708333333332,295.12808333333334
2017-08-11 20:00:00+00:00,30781.0,297.838,1020.2,49.0,2.2,0.0,8.0,20,4,8,29475.708333333332,295.16516666666666
2017-08-11 21:00:00+00:00,27983.0,296.518,1021.0,53.0,2.2,0.0,8.0,21,4,8,29646.458333333332,295.1775833333333
2017-08-11 22:00:00+00:00,28268.0,295.148,1021.2,57.6,2.4,0.0,23.0,22,4,8,29772.25,295.2095
2017-08-11 23:00:00+00:00,25988.0,294.236,1021.2,61.4,2.2,0.0,4.0,23,4,8,29880.625,295.2246666666667
2017-08-12 00:00:00+00:00,24470.0,293.362,1021.2,63.0,1.0,0.0,4.0,0,5,8,29949.958333333332,295.24674999999996
2017-08-12 01:00:00+00:00,23599.0,293.04,1021.2,63.8,2.2,0.0,4.0,1,5,8,29993.625,295.2824166666667
2017-08-12 02:00:00+00:00,23278.0,292.34399999999994,1021.2,65.2,1.2,0.06,23.2,2,5,8,30013.541666666668,295.32675
2017-08-12 03:00:00+00:00,23479.0,291.54200000000003,1021.2,71.2,1.4,0.0,30.2,3,5,8,30027.625,295.37483333333336
2017-08-12 04:00:00+00:00,24153.0,290.564,1020.8,73.6,2.0,0.0,8.0,4,5,8,30026.0,295.4239166666667
2017-08-12 05:00:00+00:00,25405.0,290.296,1020.8,72.8,1.0,0.0,24.0,5,5,8,29953.791666666668,295.44391666666667
2017-08-12 06:00:00+00:00,26395.0,290.196,1021.0,72.4,1.6,0.0,24.0,6,5,8,29778.208333333332,295.47425000000004
2017-08-12 07:00:00+00:00,28551.0,291.116,1021.6,66.8,1.2,0.0,12.0,7,5,8,29566.25,295.50625
2017-08-12 08:00:00+00:00,30568.0,293.35,1022.0,57.4,1.8,0.0,8.0,8,5,8,29400.875,295.54291666666666
2017-08-12 09:00:00+00:00,31146.0,295.832,1022.0,53.2,1.4,0.0,8.0,9,5,8,29314.125,295.59000000000003
2017-08-12 10:00:00+00:00,30833.0,298.224,1021.8,44.8,1.2,0.0,8.0,10,5,8,29247.375,295.65225
2017-08-12 11:00:00+00:00,30974.0,299.758,1021.4,39.6,1.2,0.0,12.0,11,5,8,29167.75,295.7488333333333
2017-08-12 12:00:00+00:00,30542.0,300.698,1021.2,37.4,2.2,0.0,12.0,12,5,8,29088.166666666668,295.85533333333336
2017-08-12 13:00:00+00:00,29597.0,301.38,1020.6,43.0,2.6,0.0,8.0,13,5,8,29027.666666666668,295.9406666666667
2017-08-12 14:00:00+00:00,29139.0,302.088,1020.2,40.0,3.0,0.0,8.0,14,5,8,28955.541666666668,296.03458333333333
2017-08-12 15:00:00+00:00,29613.0,302.59399999999994,1019.8,33.6,3.4,0.0,8.0,15,5,8,28871.958333333332,296.13841666666667
2017-08-12 16:00:00+00:00,31361.0,302.88199999999995,1019.0,33.0,4.0,0.0,8.0,16,5,8,28788.666666666668,296.2425
2017-08-12 17:00:00+00:00,32011.0,302.446,1019.0,29.6,3.4,0.0,8.0,17,5,8,28694.5,296.35891666666663
2017-08-12 18:00:00+00:00,32611.0,301.722,1019.0,34.6,2.8,0.0,0.0,18,5,8,28593.458333333332,296.4603333333333
2017-08-12 19:00:00+00:00,32579.0,300.718,1019.0,41.2,2.6,0.0,0.0,19,5,8,28508.666666666668,296.53675000000004
2017-08-12 20:00:00+00:00,31746.0,299.13800000000003,1019.2,47.6,1.6,0.0,4.0,20,5,8,28471.833333333332,296.5788333333333
2017-08-12 21:00:00+00:00,29631.0,297.494,1019.8,51.0,2.0,0.0,4.0,21,5,8,28512.041666666668,296.633
2017-08-12 22:00:00+00:00,24865.0,295.49,1019.6,62.2,1.2,0.0,4.0,22,5,8,28580.708333333332,296.67366666666663
2017-08-12 23:00:00+00:00,23409.0,294.718,1019.6,61.6,1.6,0.0,17.6,23,5,8,28438.916666666668,296.6879166666667
2017-08-13 00:00:00+00:00,22268.0,293.976,1019.8,62.6,1.4,0.0,17.6,0,6,8,28331.458333333332,296.708
2017-08-13 01:00:00+00:00,21573.0,292.654,1019.6,65.0,2.4,0.0,4.0,1,6,8,28239.708333333332,296.73358333333334
2017-08-13 02:00:00+00:00,21120.0,291.93999999999994,1019.0,66.0,1.8,0.0,11.2,2,6,8,28155.291666666668,296.71750000000003
2017-08-13 03:00:00+00:00,20947.0,291.746,1018.8,67.4,1.6,0.0,11.2,3,6,8,28065.375,296.7006666666667
2017-08-13 04:00:00+00:00,20940.0,291.164,1018.8,69.2,1.4,0.0,19.2,4,6,8,27959.875,296.70916666666665
2017-08-13 05:00:00+00:00,20392.0,291.076,1018.6,68.6,0.8,0.0,13.6,5,6,8,27826.0,296.7341666666667
2017-08-13 06:00:00+00:00,20630.0,290.924,1018.8,69.6,1.6,0.0,20.6,6,6,8,27617.125,296.76666666666665
2017-08-13 07:00:00+00:00,22099.0,291.992,1019.0,62.6,1.0,0.0,19.0,7,6,8,27376.916666666668,296.79699999999997
2017-08-13 08:00:00+00:00,23687.0,294.332,1019.2,55.8,1.0,0.0,23.0,8,6,8,27108.083333333332,296.8335
2017-08-13 09:00:00+00:00,24874.0,297.054,1019.2,53.2,1.2,0.0,19.0,9,6,8,26821.375,296.87441666666666
2017-08-13 10:00:00+00:00,25654.0,299.206,1019.2,44.6,1.8,0.0,8.0,10,6,8,26560.041666666668,296.92533333333336
2017-08-13 11:00:00+00:00,26238.0,300.562,1019.0,43.6,2.0,0.0,12.0,11,6,8,26344.25,296.96625
2017-08-13 12:00:00+00:00,26457.0,301.462,1018.2,43.0,2.6,0.0,23.0,12,6,8,26146.916666666668,296.99975
2017-08-13 13:00:00+00:00,25928.0,302.612,1017.8,40.6,3.0,0.0,23.0,13,6,8,25976.708333333332,297.03158333333334
2017-08-13 14:00:00+00:00,25518.0,303.13199999999995,1017.0,38.2,3.2,0.0,20.0,14,6,8,25823.833333333332,297.0829166666667
2017-08-13 15:00:00+00:00,25422.0,303.716,1016.6,39.4,3.4,0.0,20.0,15,6,8,25672.958333333332,297.12641666666667
2017-08-13 16:00:00+00:00,25438.0,303.65,1016.2,38.6,2.8,0.0,20.0,16,6,8,25498.333333333332,297.17316666666665
2017-08-13 17:00:00+00:00,25641.0,303.272,1016.0,40.4,2.8,0.0,16.0,17,6,8,25251.541666666668,297.2051666666667
2017-08-13 18:00:00+00:00,26148.0,302.878,1015.4,43.8,3.2,0.0,12.0,18,6,8,24986.125,297.2395833333333
2017-08-13 19:00:00+00:00,27966.0,301.506,1015.6,44.2,3.0,0.0,4.0,19,6,8,24716.833333333332,297.28775
2017-08-13 20:00:00+00:00,28068.0,300.108,1016.0,50.8,2.0,0.0,8.8,20,6,8,24524.625,297.32058333333333
2017-08-13 21:00:00+00:00,26472.0,298.35,1016.6,57.2,2.2,0.0,8.8,21,6,8,24371.375,297.361
2017-08-13 22:00:00+00:00,24945.0,296.97799999999995,1016.8,62.0,1.2,0.0,8.8,22,6,8,24239.75,297.3966666666667
2017-08-13 23:00:00+00:00,23385.0,295.662,1017.2,64.8,1.6,0.0,4.0,23,6,8,24243.083333333332,297.45866666666666
2017-08-14 00:00:00+00:00,22274.0,295.514,1017.2,68.8,1.2,0.0,14.4,0,0,8,24242.083333333332,297.498
2017-08-14 01:00:00+00:00,21679.0,295.024,1017.0,69.6,2.2,0.0,14.4,1,0,8,24242.333333333332,297.5620833333333
2017-08-14 02:00:00+00:00,21457.0,293.88199999999995,1016.6,74.6,1.4,0.0,4.0,2,0,8,24246.75,297.6608333333333
2017-08-14 03:00:00+00:00,21748.0,293.698,1016.6,75.2,1.0,0.0,4.0,3,0,8,24260.791666666668,297.74174999999997
2017-08-14 04:00:00+00:00,23007.0,293.54200000000003,1016.0,77.6,1.8,0.0,4.0,4,0,8,24294.166666666668,297.82308333333333
2017-08-14 05:00:00+00:00,24137.0,292.48400000000004,1016.2,78.4,1.6,0.0,8.0,5,0,8,24380.291666666668,297.92216666666667
2017-08-14 06:00:00+00:00,25787.0,292.364,1016.2,77.4,2.4,0.0,4.0,6,0,8,24536.333333333332,297.98083333333335
2017-08-14 07:00:00+00:00,27767.0,292.4916666666667,1015.6666666666666,76.0,1.5,0.0,3.333333333333333,7,0,8,24751.208333333332,298.0408333333333
2017-08-14 08:00:00+00:00,29008.0,296.048,1016.2,62.2,2.8,0.0,4.0,8,0,8,24987.375,298.06165277777774
2017-08-14 09:00:00+00:00,29852.0,298.54,1016.4,52.2,2.8,0.0,4.0,9,0,8,25209.083333333332,298.13315277777775
2017-08-14 10:00:00+00:00,30732.0,300.73999999999995,1016.0,42.6,2.2,0.0,8.0,10,0,8,25416.5,298.1950694444444
2017-08-14 11:00:00+00:00,31442.0,302.198,1015.8,37.0,2.6,0.0,4.0,11,0,8,25628.083333333332,298.25898611111114
2017-08-14 12:00:00+00:00,31374.0,303.432,1015.8,35.2,3.0,0.0,4.0,12,0,8,25844.916666666668,298.3271527777778
2017-08-14 13:00:00+00:00,30810.0,304.476,1015.4,32.8,3.2,0.0,4.0,13,0,8,26049.791666666668,298.4092361111111
2017-08-14 14:00:00+00:00,30654.0,305.476,1014.6,29.8,2.8,0.0,8.0,14,0,8,26253.208333333332,298.48690277777774
2017-08-14 15:00:00+00:00,30771.0,304.91,1014.6,37.6,3.8,0.0,8.0,15,0,8,26467.208333333332,298.58456944444447
2017-08-14 16:00:00+00:00,30580.0,304.742,1014.8,39.2,3.4,0.0,16.0,16,0,8,26690.083333333332,298.63431944444443
2017-08-14 17:00:00+00:00,30211.0,304.332,1014.6,42.0,3.6,0.0,16.0,17,0,8,26904.333333333332,298.6798194444445
2017-08-14 18:00:00+00:00,29890.0,304.03000000000003,1014.6,42.2,2.6,0.0,16.0,18,0,8,27094.75,298.7239861111111
2017-08-14 19:00:00+00:00,30960.0,302.3,1015.0,47.2,2.6,0.0,12.0,19,0,8,27250.666666666668,298.77198611111106
2017-08-14 20:00:00+00:00,29666.0,300.782,1015.4,52.8,2.4,0.0,12.0,20,0,8,27375.416666666668,298.8050694444444
2017-08-14 21:00:00+00:00,27630.0,299.718,1016.2,56.8,2.4,0.0,8.0,21,0,8,27442.0,298.8331527777778
2017-08-14 22:00:00+00:00,26266.0,298.698,1016.8,61.6,2.2,0.0,8.0,22,0,8,27490.25,298.89015277777776
2017-08-14 23:00:00+00:00,24652.0,297.808,1017.4,68.8,2.0,0.06,8.0,23,0,8,27545.291666666668,298.9618194444444
2017-08-15 00:00:00+00:00,23431.0,296.818,1017.6,73.0,2.2,0.0,9.6,0,1,8,27598.083333333332,299.0512361111111
2017-08-15 01:00:00+00:00,22735.0,295.81,1017.6,76.2,1.0,0.0,5.6,1,1,8,27646.291666666668,299.1055694444445
2017-08-15 02:00:00+00:00,22317.0,295.31,1017.2,77.6,1.6,0.0,17.6,2,1,8,27690.291666666668,299.13831944444445
2017-08-15 03:00:00+00:00,22138.0,294.934,1017.2,78.2,1.2,0.0,13.6,3,1,8,27726.125,299.19781944444446
2017-08-15 04:00:00+00:00,22403.0,294.672,1017.2,78.2,1.8,0.0,19.0,4,1,8,27742.375,299.24931944444444
2017-08-15 05:00:00+00:00,22481.0,293.77599999999995,1017.0,78.8,1.2,0.0,16.6,5,1,8,27717.208333333332,299.2964027777778
2017-08-15 06:00:00+00:00,23095.0,293.48999999999995,1018.2,77.0,0.8,0.0,16.6,6,1,8,27648.208333333332,299.3502361111111
2017-08-15 07:00:00+00:00,24646.0,294.266,1018.2,72.4,1.2,0.0,19.0,7,1,8,27536.041666666668,299.39715277777776
2017-08-15 08:00:00+00:00,25987.0,296.062,1018.6,66.6,1.6,0.0,19.0,8,1,8,27406.0,299.47108333333335
2017-08-15 09:00:00+00:00,26970.0,297.784,1019.0,60.4,1.0,0.0,19.0,9,1,8,27280.125,299.47166666666664
2017-08-15 10:00:00+00:00,27741.0,298.946,1018.8,58.4,1.8,0.0,19.0,10,1,8,27160.041666666668,299.44016666666664
2017-08-15 11:00:00+00:00,28406.0,300.074,1018.8,54.8,1.8,0.0,19.0,11,1,8,27035.416666666668,299.36541666666665
2017-08-15 12:00:00+00:00,28710.0,301.424,1018.8,51.6,2.4,0.0,19.0,12,1,8,26908.916666666668,299.2769166666667
2017-08-15 13:00:00+00:00,28099.0,302.432,1018.4,47.2,3.4,0.0,23.0,13,1,8,26797.916666666668,299.19325
2017-08-15 14:00:00+00:00,27724.0,302.546,1018.0,47.8,3.2,0.0,23.0,14,1,8,26684.958333333332,299.10808333333335
2017-08-15 15:00:00+00:00,27458.0,302.536,1018.0,47.8,3.0,0.0,27.0,15,1,8,26562.875,298.98600000000005
2017-08-15 16:00:00+00:00,27520.0,302.66,1017.4,46.6,2.2,0.0,27.0,16,1,8,26424.833333333332,298.88708333333335
2017-08-15 17:00:00+00:00,27694.0,302.59000000000003,1017.4,46.8,3.2,0.0,27.0,17,1,8,26297.333333333332,298.80033333333336
2017-08-15 18:00:00+00:00,28007.0,301.948,1017.4,52.2,3.8,0.0,23.0,18,1,8,26192.458333333332,298.72775
2017-08-15 19:00:00+00:00,29721.0,300.698,1017.8,54.6,3.8,0.0,23.0,19,1,8,26114.0,298.641
2017-08-15 20:00:00+00:00,29478.0,300.078,1018.4,56.6,2.6,0.0,19.0,20,1,8,26062.375,298.57425
2017-08-15 21:00:00+00:00,27728.0,298.842,1018.8,61.6,2.6,0.0,23.0,21,1,8,26054.541666666668,298.54491666666667
2017-08-15 22:00:00+00:00,26189.0,297.956,1019.0,66.6,1.4,0.0,23.0,22,1,8,26058.625,298.5084166666667
2017-08-15 23:00:00+00:00,24598.0,297.412,1019.0,65.8,1.8,0.0,22.4,23,1,8,26055.416666666668,298.4775
2017-08-16 00:00:00+00:00,23547.0,296.988,1019.4,70.4,1.4,0.0,21.4,0,2,8,26053.166666666668,298.461
2017-08-16 01:00:00+00:00,22939.0,296.114,1019.0,69.4,0.8,0.0,21.4,1,2,8,26058.0,298.4680833333333
2017-08-16 02:00:00+00:00,22665.0,295.636,1019.0,70.2,0.6,0.0,25.4,2,2,8,26066.5,298.48075
2017-08-16 03:00:00+00:00,22868.0,294.928,1018.6,74.6,0.8,0.0,25.4,3,2,8,26081.0,298.4943333333333
2017-08-16 04:00:00+00:00,24224.0,294.272,1018.6,73.8,0.4,0.0,21.4,4,2,8,26111.416666666668,298.4940833333333
2017-08-16 05:00:00+00:00,25880.0,293.714,1018.6,76.8,0.8,0.0,26.0,5,2,8,26187.291666666668,298.47741666666667
2017-08-16 06:00:00+00:00,27701.0,293.752,1019.6,73.6,1.0,0.0,19.0,6,2,8,26328.916666666668,298.4748333333333
2017-08-16 07:00:00+00:00,29905.0,294.232,1020.0,71.0,1.2,0.0,12.0,7,2,8,26520.833333333332,298.48575
2017-08-16 08:00:00+00:00,31313.0,294.584,1020.0,71.0,1.2,0.0,12.0,8,2,8,26739.958333333332,298.4843333333333
2017-08-16 09:00:00+00:00,32313.0,296.4785,1009.6,68.0,1.2,0.06,16.0,9,2,8,26961.875,298.42275
2017-08-16 10:00:00+00:00,33318.0,298.373,999.8,65.6,1.2,0.06,20.0,10,2,8,27184.5,298.3683541666667
2017-08-16 11:00:00+00:00,34009.0,300.6854,1021.0,53.0,1.4,0.0,37.2,11,2,8,27416.875,298.34447916666664
2017-08-16 12:00:00+00:00,33816.0,302.38199999999995,1019.6,42.4,1.8,0.0,16.0,12,2,8,27650.333333333332,298.3699541666667
2017-08-16 13:00:00+00:00,32971.0,303.174,1019.4,40.2,2.0,0.0,23.0,13,2,8,27863.083333333332,298.40987083333334
2017-08-16 14:00:00+00:00,32769.0,304.06,1018.8,43.2,3.2,0.0,19.0,14,2,8,28066.083333333332,298.4407875
2017-08-16 15:00:00+00:00,32663.0,304.572,1018.6,41.0,2.8,0.0,12.0,15,2,8,28276.291666666668,298.50387083333334
2017-08-16 16:00:00+00:00,32442.0,304.218,1018.2,40.0,3.2,0.0,12.0,16,2,8,28493.166666666668,298.5887041666667
2017-08-16 17:00:00+00:00,31976.0,304.118,1018.2,42.4,3.6,0.0,8.0,17,2,8,28698.25,298.6536208333333
2017-08-16 18:00:00+00:00,31768.0,302.774,1018.2,46.2,3.8,0.0,12.0,18,2,8,28876.666666666668,298.7172875
2017-08-16 19:00:00+00:00,32865.0,302.118,1018.2,48.0,2.6,0.0,4.0,19,2,8,29033.375,298.7517041666667
2017-08-16 20:00:00+00:00,31925.0,300.45,1018.8,52.4,2.2,0.0,8.0,20,2,8,29164.375,298.81087083333335
2017-08-16 21:00:00+00:00,29693.0,298.934,1019.2,55.8,1.2,0.0,8.0,21,2,8,29266.333333333332,298.8263708333333
2017-08-16 22:00:00+00:00,27865.0,297.692,1019.4,59.8,1.8,0.0,4.0,22,2,8,29348.208333333332,298.83020416666665
2017-08-16 23:00:00+00:00,25992.0,296.48999999999995,1019.2,64.4,1.2,0.0,4.0,23,2,8,29418.041666666668,298.8192041666667
2017-08-17 00:00:00+00:00,24778.0,295.88,1019.2,66.8,1.2,0.0,4.0,0,3,8,29476.125,298.78078750000003
2017-08-17 01:00:00+00:00,24164.0,295.38199999999995,1019.2,69.6,1.2,0.0,15.0,1,3,8,29527.416666666668,298.73462083333334
2017-08-17 02:00:00+00:00,23748.0,294.738,1019.0,69.4,1.0,0.0,15.0,2,3,8,29578.458333333332,298.7041208333333
2017-08-17 03:00:00+00:00,23774.0,294.244,1019.0,72.4,0.8,0.0,15.0,3,3,8,29623.583333333332,298.66670416666665
2017-08-17 04:00:00+00:00,24908.0,293.766,1019.0,72.6,0.8,0.0,15.0,4,3,8,29661.333333333332,298.63820416666664
2017-08-17 05:00:00+00:00,26276.0,293.432,1019.0,73.4,0.8,0.0,15.0,5,3,8,29689.833333333332,298.61712083333333
2017-08-17 06:00:00+00:00,28003.0,293.394,1019.4,71.6,1.0,0.0,15.0,6,3,8,29706.333333333332,298.6053708333333
2017-08-17 07:00:00+00:00,30169.0,294.428,1019.4,69.4,0.6,0.0,15.0,7,3,8,29718.916666666668,298.5904541666667
2017-08-17 08:00:00+00:00,31613.0,296.498,1020.0,60.2,0.6,0.0,8.0,8,3,8,29729.916666666668,298.5986208333333
2017-08-17 09:00:00+00:00,32625.0,299.23,1020.2,53.8,0.6,0.0,15.0,9,3,8,29742.416666666668,298.6783708333333
2017-08-17 10:00:00+00:00,33599.0,301.154,1019.8,46.2,1.4,0.0,4.0,10,3,8,29755.416666666668,298.7930166666667
2017-08-17 11:00:00+00:00,34418.0,302.704,1019.4,41.4,1.4,0.0,4.0,11,3,8,29767.125,298.90889166666665
2017-08-17 12:00:00+00:00,34239.0,303.926,1019.2,41.0,1.8,0.0,4.0,12,3,8,29784.166666666668,298.993
2017-08-17 13:00:00+00:00,33590.0,304.686,1018.8,37.8,3.0,0.0,4.0,13,3,8,29801.791666666668,299.0573333333333
2017-08-17 14:00:00+00:00,33405.0,305.304,1018.2,37.0,3.8,0.0,8.0,14,3,8,29827.583333333332,299.12033333333335
2017-08-17 15:00:00+00:00,33405.0,305.054,1018.0,37.8,3.0,0.0,12.0,15,3,8,29854.083333333332,299.17216666666667
2017-08-17 16:00:00+00:00,33170.0,305.472,1017.4,37.2,3.0,0.0,4.0,16,3,8,29885.0,299.19225
2017-08-17 17:00:00+00:00,32680.0,305.074,1017.0,40.2,2.6,0.0,0.0,17,3,8,29915.333333333332,299.2445
2017-08-17 18:00:00+00:00,32404.0,304.47799999999995,1017.0,44.6,3.4,0.0,0.0,18,3,8,29944.666666666668,299.28433333333334
2017-08-17 19:00:00+00:00,33481.0,303.16,1017.2,50.0,2.8,0.0,0.0,19,3,8,29971.166666666668,299.35533333333336
2017-08-17 20:00:00+00:00,32314.0,301.508,1017.4,54.4,2.0,0.0,0.0,20,3,8,29996.833333333332,299.39875
2017-08-17 21:00:00+00:00,30162.0,300.092,1017.6,56.8,1.0,0.0,0.0,21,3,8,30013.041666666668,299.44283333333334
2017-08-17 22:00:00+00:00,28324.0,298.37,1018.0,65.6,1.2,0.0,4.0,22,3,8,30032.583333333332,299.49108333333334
2017-08-17 23:00:00+00:00,26507.0,297.436,1018.2,70.2,1.6,0.0,4.0,23,3,8,30051.708333333332,299.51933333333335
2017-08-18 00:00:00+00:00,25177.0,296.614,1018.2,71.8,2.2,0.0,4.0,0,4,8,30073.166666666668,299.55875
2017-08-18 01:00:00+00:00,24478.0,295.886,1018.2,71.2,1.8,0.0,4.0,1,4,8,30089.791666666668,299.58933333333334
2017-08-18 02:00:00+00:00,24231.0,295.818,1017.8,72.8,1.4,0.0,2.4,2,4,8,30102.875,299.61033333333336
2017-08-18 03:00:00+00:00,24286.0,295.392,1017.4,76.6,0.8,0.0,2.4,3,4,8,30123.0,299.6553333333333
2017-08-18 04:00:00+00:00,25517.0,294.85,1017.2,77.0,1.2,0.0,15.0,4,4,8,30144.333333333332,299.7031666666667
2017-08-18 05:00:00+00:00,27007.0,294.172,1017.2,77.0,1.6,0.0,15.0,5,4,8,30169.708333333332,299.74833333333333
